source,brand_query,source_url,product_url,product_id,asin,sku,product_name,brand,category_raw,subcategory_raw,product_type_raw,tags_raw,price_raw,mrp_raw,discount_raw,pack_size_raw,rating_raw,review_count_raw,availability_raw,seller_raw,description_raw,scraped_at,raw_source_reference,rejection_reason,raw_page_reference,review_source
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B01N10OGZ0,B01N10OGZ0,B01N10OGZ0,,Ambi Pur Car Freshener –Citrus - Refill,Ambi Pur,,,,[],219,2920,,,4.1,4,In Stock,,,2026-09-23T18:57:18.645842+00:00,search_q2_p2_20260923T184724Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B00TFC6PXU,B00TFC6PXU,B00TFC6PXU,,Ambi Pur Car Freshener ??Citrus - Starter Kit - 7.5 ml,Ambi Pur,,,,[],340,4533.33,,,3.8,3,In Stock,,,2026-09-23T18:57:18.645842+00:00,search_q2_p2_20260923T184724Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B09RYRH4W4,B09RYRH4W4,B09RYRH4W4,,"Ambi Pur Car Freshener Gel, Refreshing Lemon, 75 g & Relaxing Lavender, Freshener Gel, 75 g",Ambi Pur,,,,[],499,598,,,3.9,3,In Stock,,,2026-09-23T18:57:18.998961+00:00,search_q2_p2_20260923T184934Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B0BKSPH3QF,B0BKSPH3QF,B0BKSPH3QF,,"Ambi Pur Car Freshener Gel, Pack of 3s, Value Pack Combo (75g x 3)",Ambi Pur,,,,[],950,154.98,,,3.8,3,In Stock,,,2026-09-23T18:57:18.998961+00:00,search_q2_p2_20260923T184934Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B01N10OGZ0,B01N10OGZ0,B01N10OGZ0,,Ambi Pur Car Freshener –Citrus - Refill,Ambi Pur,,,,[],219,2920,,,4.1,4,In Stock,,,2026-09-23T18:57:18.998961+00:00,search_q2_p2_20260923T184934Z.html,duplicate_canonical_product,,
Amazon India,Ambi Pur,https://amazon.in,https://www.amazon.in/dp/B00TFC6PXU,B00TFC6PXU,B00TFC6PXU,,Ambi Pur Car Freshener ??Citrus - Starter Kit - 7.5 ml,Ambi Pur,,,,[],340,4533.33,,,3.8,3,In Stock,,,2026-09-23T18:57:18.998961+00:00,search_q2_p2_20260923T184934Z.html,duplicate_canonical_product,,
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/premium-car-dashboard-peach,9631889031450_49826106179866,,PREMIUM _CAR_DASHBOARD_PEACH,Aromahpure Premium Car Dashboard Peach,Aromahpure,,,,['Dashboard'],589.00,599.00,,Default Title,,,In Stock,,<p><span>Aromahpure Premium Car Dashboard Car Perfume</span></p>,2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\9631889031450_49826106179866.html,
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/🎁-room-linen-spray-pillow-bedding-and-fabric-freshener-summer-refresh-100-ml-1,10371884155162_52733075718426,,LINEN_SPRAY_SUMMER_REFRESH_100ML,"🎁 Room & Linen Spray - Pillow, bedding and fabric freshener | Summer Refresh | 100 ml - 1",Aromahpure,,,,['kwikcart-freebie'],0.00,499.00,,Default Title,,,Out of Stock,,,2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,invalid_or_zero_price,data/raw/aromapure/product_pages\10371884155162_52733075718426.html,
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/🎁-room-linen-spray-pillow-bedding-and-fabric-freshener-magic-musk-100-ml-1,10371884122394_52733075685658,,LINEN_SPRAY_MAGIC_MUSK_100ML,"🎁 Room & Linen Spray - Pillow, bedding and fabric freshener | Magic Musk | 100 ml - 1",Aromahpure,,,,['kwikcart-freebie'],0.00,499.00,,Default Title,,,In Stock,,,2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,invalid_or_zero_price,data/raw/aromapure/product_pages\10371884122394_52733075685658.html,
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/🎁-room-linen-spray-pillow-bedding-and-fabric-freshener-garden-bouquet-100-ml-1,10371884089626_52733075652890,,LINEN_SPRAY_GARDEN_BOUQUET_100ML,"🎁 Room & Linen Spray - Pillow, bedding and fabric freshener | Garden Bouquet | 100 ml - 1",Aromahpure,,,,['kwikcart-freebie'],0.00,499.00,,Default Title,,,In Stock,,,2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,invalid_or_zero_price,data/raw/aromapure/product_pages\10371884089626_52733075652890.html,
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/🎁-room-linen-spray-pillow-bedding-and-fabric-freshener-clear-cotton-100-ml-1,10371884056858_52733074145562,,LINEN_SPRAY_CLEAR_COTTON_100ML,"🎁 Room & Linen Spray - Pillow, bedding and fabric freshener | Clear Cotton | 100 ml - 1",Aromahpure,,,,['kwikcart-freebie'],0.00,499.00,,Default Title,,,Out of Stock,,,2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,invalid_or_zero_price,data/raw/aromapure/product_pages\10371884056858_52733074145562.html,
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/bunny-car-air-freshener-musk,8958109253914_47825203429658,,BUNNY_FRESHENER_MUSK_1,Hunny Bunny Luxury Car Perfume for Dashboard | Musk Fragrance | Long-Lasting Car Air Freshener with Two Refill Cube | Infused with Pure Oils | Lasts Up to 30 Days - 1,Aromahpure,,,,"['Air Fresheners', 'Artistic', 'Bunny Car Air Freshener', 'Car Perfume', 'Hanging', 'Pack Of 1']",399.00,599.00,,1,,,In Stock,,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Fall under the spell of Chocomusk fragrance, a harmonious blend of chocolate richness and captivating musk. Aromahpure presents Hunny Bunny car dashboard perfume, which adds a dash of cuteness to your car with its compact, bunny-shaped design. Crafted with natural ingredients and enhanced with essential oils for a more tranquil drive. The Hunny Bunny dashboard car perfumes offer enduring freshness and can be effortlessly secured to the dashboard using the double-sided tape included in the package, ensuring a serene atmosphere.</span></p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\8958109253914_47825203429658.html,
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/bunny-car-air-freshener-musk,8958109253914_47825203462426,,BUNNY_FRESHENER_MUSK_2,Hunny Bunny Luxury Car Perfume for Dashboard | Musk Fragrance | Long-Lasting Car Air Freshener with Two Refill Cube | Infused with Pure Oils | Lasts Up to 30 Days - 2,Aromahpure,,,,"['Air Fresheners', 'Artistic', 'Bunny Car Air Freshener', 'Car Perfume', 'Hanging', 'Pack Of 1']",758.00,1198.00,,2,,,In Stock,,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Fall under the spell of Chocomusk fragrance, a harmonious blend of chocolate richness and captivating musk. Aromahpure presents Hunny Bunny car dashboard perfume, which adds a dash of cuteness to your car with its compact, bunny-shaped design. Crafted with natural ingredients and enhanced with essential oils for a more tranquil drive. The Hunny Bunny dashboard car perfumes offer enduring freshness and can be effortlessly secured to the dashboard using the double-sided tape included in the package, ensuring a serene atmosphere.</span></p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\8958109253914_47825203462426.html,
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/bunny-car-air-freshener-musk,8958109253914_47825203495194,,BUNNY_FRESHENER_MUSK_3,Hunny Bunny Luxury Car Perfume for Dashboard | Musk Fragrance | Long-Lasting Car Air Freshener with Two Refill Cube | Infused with Pure Oils | Lasts Up to 30 Days - 3,Aromahpure,,,,"['Air Fresheners', 'Artistic', 'Bunny Car Air Freshener', 'Car Perfume', 'Hanging', 'Pack Of 1']",1080.00,1797.00,,3,,,In Stock,,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Fall under the spell of Chocomusk fragrance, a harmonious blend of chocolate richness and captivating musk. Aromahpure presents Hunny Bunny car dashboard perfume, which adds a dash of cuteness to your car with its compact, bunny-shaped design. Crafted with natural ingredients and enhanced with essential oils for a more tranquil drive. The Hunny Bunny dashboard car perfumes offer enduring freshness and can be effortlessly secured to the dashboard using the double-sided tape included in the package, ensuring a serene atmosphere.</span></p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\8958109253914_47825203495194.html,
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/bunny-car-air-freshener-lavender,8958105682202_47825190748442,,BUNNY_FRESHENER_LAVENDER_1,Hunny Bunny Luxury Car Perfume for Dashboard | Lavender Fragrance | Long-Lasting Car Air Freshener with Two Refill Cube | Infused with Pure Oils | Lasts Up to 30 Days - 1,Aromahpure,,,,"['Air Fresheners', 'Artistic', 'Bunny Car Air Freshener', 'Car Perfume', 'Hanging', 'Pack Of 1']",399.00,599.00,,1,,,In Stock,,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Experience the serene and revitalizing fragrance of lavender, an essential summer indulgence celebrated for its intoxicating, floral scent. Aromahpure presents Hunny Bunny car dashboard perfume, which adds a dash of cuteness to your car with its compact, bunny-shaped design. Crafted with natural ingredients and enhanced with essential oils for a more tranquil drive. The Hunny Bunny dashboard car perfumes offer enduring freshness and can be effortlessly secured to the dashboard using the double-sided tape included in the package, ensuring a serene atmosphere.</span></p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\8958105682202_47825190748442.html,
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/bunny-car-air-freshener-lavender,8958105682202_47825190781210,,BUNNY_FRESHENER_LAVENDER_2,Hunny Bunny Luxury Car Perfume for Dashboard | Lavender Fragrance | Long-Lasting Car Air Freshener with Two Refill Cube | Infused with Pure Oils | Lasts Up to 30 Days - 2,Aromahpure,,,,"['Air Fresheners', 'Artistic', 'Bunny Car Air Freshener', 'Car Perfume', 'Hanging', 'Pack Of 1']",758.00,1198.00,,2,,,In Stock,,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Experience the serene and revitalizing fragrance of lavender, an essential summer indulgence celebrated for its intoxicating, floral scent. Aromahpure presents Hunny Bunny car dashboard perfume, which adds a dash of cuteness to your car with its compact, bunny-shaped design. Crafted with natural ingredients and enhanced with essential oils for a more tranquil drive. The Hunny Bunny dashboard car perfumes offer enduring freshness and can be effortlessly secured to the dashboard using the double-sided tape included in the package, ensuring a serene atmosphere.</span></p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\8958105682202_47825190781210.html,
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/bunny-car-air-freshener-lavender,8958105682202_47825190813978,,BUNNY_FRESHENER_LAVENDER_3,Hunny Bunny Luxury Car Perfume for Dashboard | Lavender Fragrance | Long-Lasting Car Air Freshener with Two Refill Cube | Infused with Pure Oils | Lasts Up to 30 Days - 3,Aromahpure,,,,"['Air Fresheners', 'Artistic', 'Bunny Car Air Freshener', 'Car Perfume', 'Hanging', 'Pack Of 1']",1080.00,1797.00,,3,,,In Stock,,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Experience the serene and revitalizing fragrance of lavender, an essential summer indulgence celebrated for its intoxicating, floral scent. Aromahpure presents Hunny Bunny car dashboard perfume, which adds a dash of cuteness to your car with its compact, bunny-shaped design. Crafted with natural ingredients and enhanced with essential oils for a more tranquil drive. The Hunny Bunny dashboard car perfumes offer enduring freshness and can be effortlessly secured to the dashboard using the double-sided tape included in the package, ensuring a serene atmosphere.</span></p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\8958105682202_47825190813978.html,
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/bunny-car-air-freshener-cool,8958098440474_47825159815450,,BUNNY_FRESHENER_COOL_1,Hunny Bunny Luxury Car Perfume for Dashboard | Aqua Fragrance | Long-Lasting Car Air Freshener with Two Refill Cube | Infused with Pure Oils | Lasts Up to 30 Days - 1,Aromahpure,,,,"['Air Fresheners', 'Artistic', 'Bunny Car Air Freshener', 'Car Perfume', 'Hanging', 'Pack Of 1']",325.00,599.00,,1,,1,In Stock,,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"">Experience the captivating aroma of the sea with our Cool fragrance, enriched with the essence of ocean breezes. Aromahpure presents Hunny Bunny car dashboard perfume, which adds a dash of cuteness to your car with its compact, bunny-shaped design. Crafted with natural ingredients and enhanced with essential oils for a more tranquil drive. The Hunny Bunny dashboard car perfumes offer enduring freshness and can be effortlessly secured to the dashboard using the double-sided tape included in the package, ensuring a serene atmosphere.</span></p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\8958098440474_47825159815450.html,AromaPure Official
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/bunny-car-air-freshener-cool,8958098440474_47825159880986,,BUNNY_FRESHENER_COOL_2,Hunny Bunny Luxury Car Perfume for Dashboard | Aqua Fragrance | Long-Lasting Car Air Freshener with Two Refill Cube | Infused with Pure Oils | Lasts Up to 30 Days - 2,Aromahpure,,,,"['Air Fresheners', 'Artistic', 'Bunny Car Air Freshener', 'Car Perfume', 'Hanging', 'Pack Of 1']",619.00,1198.00,,2,,1,Out of Stock,,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"">Experience the captivating aroma of the sea with our Cool fragrance, enriched with the essence of ocean breezes. Aromahpure presents Hunny Bunny car dashboard perfume, which adds a dash of cuteness to your car with its compact, bunny-shaped design. Crafted with natural ingredients and enhanced with essential oils for a more tranquil drive. The Hunny Bunny dashboard car perfumes offer enduring freshness and can be effortlessly secured to the dashboard using the double-sided tape included in the package, ensuring a serene atmosphere.</span></p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\8958098440474_47825159880986.html,AromaPure Official
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/bunny-car-air-freshener-cool,8958098440474_47825159913754,,BUNNY_FRESHENER_COOL_3,Hunny Bunny Luxury Car Perfume for Dashboard | Aqua Fragrance | Long-Lasting Car Air Freshener with Two Refill Cube | Infused with Pure Oils | Lasts Up to 30 Days - 3,Aromahpure,,,,"['Air Fresheners', 'Artistic', 'Bunny Car Air Freshener', 'Car Perfume', 'Hanging', 'Pack Of 1']",879.00,1797.00,,3,,1,Out of Stock,,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"">Experience the captivating aroma of the sea with our Cool fragrance, enriched with the essence of ocean breezes. Aromahpure presents Hunny Bunny car dashboard perfume, which adds a dash of cuteness to your car with its compact, bunny-shaped design. Crafted with natural ingredients and enhanced with essential oils for a more tranquil drive. The Hunny Bunny dashboard car perfumes offer enduring freshness and can be effortlessly secured to the dashboard using the double-sided tape included in the package, ensuring a serene atmosphere.</span></p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\8958098440474_47825159913754.html,AromaPure Official
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/gel-wink-hanging-car-perfume-combo-of-12-fragrances-long-lasting-gel-based-car-air-freshener,10014939087130_51172025794842,,GEL_WINK_COMBO_12,Gel Wink Hanging Car Perfume | Combo of 12 Fragrances | Long Lasting Gel Based Car Air Freshener,Aromahpure,,,,['gel wink'],799.00,2388.00,,Default Title,,243,In Stock,,"<p> •     Curated Combo of 12 Gel Wink </p>
<p>This set includes Gel Wink in six fragrances, which are Lavender Dream, Lemon Zest, Berry Blossom, Sandalwood Spice, Ocean Mist, and Musk Essence. Each fragrance is designed to elevate your everyday moments with a unique sensory experience.</p>
<p>•    Advanced Gel-Based Formula</p>
<p>The Gel Wink is powered by advanced gel technology that releases a consistent, captivating aroma over time without overwhelming the senses.</p>
<p>•    IFRA Compliant Fragrance </p>
<p>Formulated in accordance with IFRA guidelines, every variant is tested for safety and quality, offering peace of mind along with long-lasting, enjoyable fragrance.</p>
<p>•    Long-Lasting Freshness</p>
<p>Each Gel Wink provides up to 30 days of consistent freshness, reducing the need for frequent replacements.</p>
<p>•    Powerful Odor Neutralization</p>
<p>Formulated to combat common odors such as smoke, food, and pet smells, leaving your car clean, fresh, and inviting.<br></p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\10014939087130_51172025794842.html,AromaPure Official
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/gel-wink-hanging-car-perfume-ocean-mist-pack-of-3,9940053328154_50830458323226,,GEL_WINK_OCEAN_MIST_HANGING_PERFUME_3,Gel Wink Hanging Car Perfume - Ocean Mist Pack of 3 | Long-Lasting Gel Based Car Air Freshener | Car Accessories | Lasts Up to 30 Days,Aromahpure,,,,"['Car Perfume', 'gel wink', 'Hanging']",199.00,597.00,,Default Title,,24,In Stock,,"<p>• Lasts Up to 30 Days: The Gel Wink Hanging Car Perfume uses advanced gel technology to ensure a slow, continuous fragrance release, providing consistent freshness for up to 30 days without fading.</p>
<p>• Odor Neutralizer: Effectively eliminates unwanted odors, such as smoke, food, and pet smells, leaving your car with a refreshing, revitalizing scent.</p>
<p>• Long-Lasting Freshness: The gel formula ensures lasting fragrance, reducing the need for frequent replacements.</p>
<p>• Easy to Use: Unwrap, peel off the safety seal, and hang on your rearview mirror for a long-lasting, refreshing fragrance.</p>
<p>• Aesthetic Appeal: The modern design with visible gel not only looks great but also lets you easily monitor when it's time for a replacement, ensuring your car always smells amazing.</p>
<p>• No Spills, Just Freshness: This gel-based air freshener is designed to be spillproof for a hassle-free experience. It keeps your car clean while delivering long-lasting freshness.</p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\9940053328154_50830458323226.html,AromaPure Official
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/gel-wink-hanging-car-perfume-berry-blossom-pack-3,9956613521690_50901980774682,,GEL_WINK_BERRY_BLOSSOM_HANGING_PERFUME_3,Gel Wink Hanging Car Perfume | Berry Blossom | Pack 3 | Long-Lasting Gel Based Car Air Freshener Lasts up to 30 Days | Easy to Use Car Air Freshener,Aromahpure,,,,"['Car Perfume', 'gel wink', 'Hanging']",199.00,597.00,,Default Title,,24,In Stock,,"<p>• Lasts Up to 30 Days</p>
<p>The Gel Wink Hanging Car Perfume uses advanced gel technology to ensure a slow, continuous fragrance release, providing consistent freshness for up to 30 days without fading.</p>
<p>• Odor Neutralizer</p>
<p>Effectively eliminates unwanted odors, such as smoke, food, and pet smells, leaving your car with a refreshing, revitalizing scent.</p>
<p>• Long-Lasting Freshness</p>
<p>The gel formula ensures lasting fragrance, reducing the need for frequent replacements.</p>
<p>• Easy to Use</p>
<p>Unwrap, peel off the safety seal, and hang on your rearview mirror for a long-lasting, refreshing fragrance.</p>
<p>• Aesthetic Appeal</p>
<p>The modern design with visible gel not only looks great but also lets you easily monitor when it's time for a replacement, ensuring your car always smells amazing.</p>
<p>• No Spills, Just Freshness</p>
<p>This gel-based air freshener is designed to be spillproof for a hassle-free experience. It keeps your car clean while delivering long-lasting freshness.</p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\9956613521690_50901980774682.html,AromaPure Official
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/gel-wink-hanging-car-perfume-lavender-dream-pack-of-3,9956613751066_50901984117018,,GEL_WINK_LAVENDER_DREAM_HANGING_PERFUME_3,Gel Wink Hanging Car Perfume - Lavender Dream Pack of 3 | Long-Lasting Gel Based Car Air Freshener | Car Accessories | Lasts Up to 30 Days,Aromahpure,,,,"['Car Perfume', 'gel wink', 'Hanging']",199.00,597.00,,Default Title,,24,In Stock,,"<p>• Lasts Up to 30 Days</p>
<p>The Gel Wink Hanging Car Perfume uses advanced gel technology to ensure a slow, continuous fragrance release, providing consistent freshness for up to 30 days without fading.</p>
<p>• Odor Neutralizer</p>
<p>Effectively eliminates unwanted odors, such as smoke, food, and pet smells, leaving your car with a refreshing, revitalizing scent.</p>
<p>• Long-Lasting Freshness</p>
<p>The gel formula ensures lasting fragrance, reducing the need for frequent replacements.</p>
<p>• Easy to Use</p>
<p>Unwrap, peel off the safety seal, and hang on your rearview mirror for a long-lasting, refreshing fragrance.</p>
<p>•Aesthetic Appeal</p>
<p>The modern design with visible gel not only looks great but also lets you easily monitor when it's time for a replacement, ensuring your car always smells amazing.</p>
<p>• No Spills, Just Freshness: This gel-based air freshener is designed to be spillproof for a hassle-free experience. It keeps your car clean while delivering long-lasting freshness.</p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\9956613751066_50901984117018.html,AromaPure Official
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/gel-wink-hanging-car-perfume-lemon-zest-pack-of-3,9958893125914_50911872516378,,GEL_WINK_LEMON_ZEST_HANGING_PERFUME_3,Gel Wink Hanging Car Perfume - Lemon Zest Pack of 3 | Long-Lasting Gel Based Car Air Freshener | Car Accessories | Lasts Up to 30 Days,Aromahpure,,,,"['Car Perfume', 'gel wink', 'Hanging']",199.00,597.00,,Default Title,,24,In Stock,,,2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\9958893125914_50911872516378.html,AromaPure Official
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/gel-wink-hanging-car-perfume-musk-essence-pack-of-3,9958895190298_50911890309402,,GEL_WINK_MUSK_ESSENCE_HANGING_PERFUME_3,Gel Wink Hanging Car Perfume - Musk Essence Pack of 3 | Long-Lasting Gel Based Car Air Freshener | Car Accessories | Lasts Up to 30 Days,Aromahpure,,,,"['Car Perfume', 'gel wink', 'Hanging']",199.00,597.00,,Default Title,,25,In Stock,,"<p>• Lasts Up to 30 Days: The Gel Wink Hanging Car Perfume uses advanced gel technology to ensure a slow, continuous fragrance release, providing consistent freshness for up to 30 days without fading.</p>
<p>• Odor Neutralizer: Effectively eliminates unwanted odors, such as smoke, food, and pet smells, leaving your car with a refreshing, revitalizing scent.</p>
<p>• Long-Lasting Freshness: The gel formula ensures lasting fragrance, reducing the need for frequent replacements.</p>
<p>• Easy to Use: Unwrap, peel off the safety seal, and hang on your rearview mirror for a long-lasting, refreshing fragrance.</p>
<p>•Aesthetic Appeal: The modern design with visible gel not only looks great but also lets you easily monitor when it's time for a replacement, ensuring your car always smells amazing.</p>
<p>• No Spills, Just Freshness: This gel-based air freshener is designed to be spillproof for a hassle-free experience. It keeps your car clean while delivering long-lasting freshness.</p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\9958895190298_50911890309402.html,AromaPure Official
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/gel-wink-hanging-car-perfume-sandalwood-pack-of-3,9958896632090_50911909576986,,GEL_WINK_SACRED_SANDAL_HANGING_PERFUME_3,Gel Wink Hanging Car Perfume - Sandalwood Pack of 3 | Long-Lasting Gel Based Car Air Freshener | Car Accessories | Lasts Up to 30 Days,Aromahpure,,,,"['Car Perfume', 'gel wink', 'Hanging']",199.00,597.00,,Default Title,,30,In Stock,,"<p>• Lasts Up to 30 Days</p>
<p>The Gel Wink Hanging Car Perfume uses advanced gel technology to ensure a slow, continuous fragrance release, providing consistent freshness for up to 30 days without fading.</p>
<p>• Odor Neutralizer</p>
<p>Effectively eliminates unwanted odors, such as smoke, food, and pet smells, leaving your car with a refreshing, revitalizing scent.</p>
<p>• Long-Lasting Freshness</p>
<p>The gel formula ensures lasting fragrance, reducing the need for frequent replacements.</p>
<p>• Easy to Use</p>
<p>Unwrap, peel off the safety seal, and hang on your rearview mirror for a long-lasting, refreshing fragrance.</p>
<p>•Aesthetic Appeal</p>
<p>The modern design with visible gel not only looks great but also lets you easily monitor when it's time for a replacement, ensuring your car always smells amazing.</p>
<p>• No Spills, Just Freshness</p>
<p>This gel-based air freshener is designed to be spillproof for a hassle-free experience. It keeps your car clean while delivering long-lasting freshness.</p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\9958896632090_50911909576986.html,AromaPure Official
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/gel-wink-hanging-car-perfume-combo-of-6-fragrances,9940070924570_50830557282586,,GEL_WINK_COMBO_6,Gel Wink Hanging Car Perfume | Combo of 6 Fragrances | Long-Lasting Gel Based Car Air Freshener,Aromahpure,,,,['gel wink'],399.00,1194.00,,Default Title,,795,In Stock,,"<p> •     Curated Combo of 6 Gel Wink </p>
<p>This set includes Gel Wink in six fragrances, which are Lavender Dream, Lemon Zest, Berry Blossom, Sandalwood Spice, Ocean Mist, and Musk Essence. Each fragrance is designed to elevate your everyday moments with a unique sensory experience.</p>
<p>•    Advanced Gel-Based Formula</p>
<p>The Gel Wink is powered by advanced gel technology that releases a consistent, captivating aroma over time without overwhelming the senses.</p>
<p>•    IFRA Compliant Fragrance </p>
<p>Formulated in accordance with IFRA guidelines, every variant is tested for safety and quality, offering peace of mind along with long-lasting, enjoyable fragrance.</p>
<p>•    Long-Lasting Freshness</p>
<p>Each Gel Wink provides up to 30 days of consistent freshness, reducing the need for frequent replacements.</p>
<p>•    Powerful Odor Neutralization</p>
<p>Formulated to combat common odors such as smoke, food, and pet smells, leaving your car clean, fresh, and inviting.<br></p>",2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\9940070924570_50830557282586.html,AromaPure Official
AromaPure Official,AromaPure,https://aromahpure.com/products.json,https://aromahpure.com/products/premium-car-dashboard-black,9630171496730_49820712337690,,PREMIUM _CAR_DASHBOARD_BLACK,Aromahpure Premium Car Dashboard Black,Aromahpure,,,,['Dashboard'],589.00,599.00,,Default Title,,,In Stock,,<p><span>Aromahpure Premium Car Dashboard <u>Car Perfum</u>e</span></p>,2026-09-24T01:39:36.304201+00:00,data/raw/aromapure\products_20260924T013353Z.json,out_of_scope_car_only,data/raw/aromapure/product_pages\9630171496730_49820712337690.html,
